#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 846: Virginia Lakes Ridge, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Value       None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Virginia Lakes Ridge (846) 
# California  SNOTEL Site - 9400 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Feb 26, 2020 11:36:14 AM GMT-08:00
#
Water Year,Day,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep
1994,12,0.0,0.3,1.0,1.9,3.7,7.0,8.5,1.7,0.0,0.0,0.0,0.0
1994,13,0.0,0.5,1.7,1.9,3.8,7.0,8.5,0.9,0.0,0.0,0.0,0.0
1994,14,0.0,0.5,1.7,1.9,3.8,7.0,8.3,0.6,0.0,0.0,0.0,0.0
1994,15,0.0,0.5,1.7,1.9,3.8,6.9,8.3,0.1,0.0,0.0,0.0,0.0
1994,16,0.0,0.5,1.7,1.9,3.8,7.0,8.3,0.0,0.0,0.0,0.0,0.0
1994,17,0.0,0.5,1.7,1.9,3.9,7.0,8.1,0.0,0.0,0.0,0.0,0.0
1994,18,0.0,0.5,1.7,1.9,5.2,6.8,7.8,0.8,0.0,0.0,0.0,0.0
1994,19,0.0,0.5,1.7,1.9,5.2,6.8,7.5,2.1,0.0,0.0,0.0,0.0
1994,20,0.0,0.5,2.1,1.9,5.7,6.8,7.1,1.8,0.0,0.0,0.0,0.0
1994,21,0.0,0.5,2.1,1.8,6.3,6.8,6.5,1.6,0.0,0.0,0.0,0.0
1994,22,0.0,0.5,2.1,1.8,6.4,6.7,6.1,1.0,0.0,0.0,0.0,0.0
1994,23,0.0,0.5,2.1,1.8,6.4,7.3,6.1,0.5,0.0,0.0,0.0,0.0
1994,24,0.0,0.5,2.1,2.0,6.4,7.3,6.1,0.0,0.0,0.0,0.0,0.0
1994,25,0.0,0.5,2.1,2.2,6.4,7.4,6.1,0.0,0.0,0.0,0.0,0.0
1994,26,0.0,0.5,2.1,2.2,6.4,8.4,6.3,0.0,0.0,0.0,0.0,0.0
1994,27,0.0,0.5,2.1,2.2,6.4,8.4,6.6,0.0,0.0,0.0,0.0,0.0
1994,28,0.0,0.5,2.1,2.2,6.4,8.4,7.1,0.0,0.0,0.0,0.0,0.0
1994,29,0.0,0.5,2.1,2.2,,8.4,7.3,0.0,0.0,0.0,0.0,0.0
1994,30,0.0,0.8,2.1,2.2,,8.4,7.2,0.0,0.0,0.0,0.0,0.0
1994,31,0.0,,2.1,2.2,,8.4,,0.0,,0.0,0.0,
1995,01,0.0,0.0,5.2,6.4,16.1,18.0,31.8,31.9,24.6,0.0,0.0,0.0
1995,02,0.0,0.0,5.2,6.4,16.1,18.1,31.8,32.2,23.5,0.0,0.0,0.0
1995,03,0.0,0.0,5.2,6.4,16.2,18.2,31.8,32.3,21.3,0.0,0.0,0.0
1995,04,0.0,0.0,5.2,6.4,16.3,19.2,31.6,32.3,20.9,0.0,0.0,0.0
1995,05,1.3,0.0,5.2,7.1,16.4,19.4,31.6,32.1,20.6,0.0,0.0,0.0
1995,06,1.4,0.8,5.2,7.4,16.4,19.4,31.6,32.0,20.4,0.0,0.0,0.0
1995,07,1.4,1.0,5.2,7.9,16.5,19.4,31.6,32.0,20.5,0.0,0.0,0.0
1995,08,1.3,1.2,5.2,9.0,16.5,19.4,31.5,32.0,20.6,0.0,0.0,0.0
1995,09,1.2,1.3,5.2,9.1,16.6,19.4,31.5,32.0,20.5,0.0,0.0,0.0
1995,10,1.2,1.3,5.2,9.2,16.8,21.3,31.5,31.7,19.5,0.0,0.0,0.0
1995,11,1.2,1.6,5.2,11.7,16.9,25.6,31.4,31.3,18.0,0.0,0.0,0.0
1995,12,1.2,1.6,5.2,12.1,16.9,26.6,31.4,30.7,16.1,0.0,0.0,0.0
1995,13,1.2,1.6,5.3,12.3,16.9,26.7,31.4,30.4,14.8,0.0,0.0,0.0
1995,14,1.1,1.7,5.6,12.7,17.2,26.7,31.5,30.5,13.7,0.0,0.0,0.0
1995,15,1.2,1.7,5.8,14.1,17.8,26.8,31.7,30.6,12.2,0.0,0.0,0.0
1995,16,1.3,1.9,5.9,14.5,17.9,26.8,31.8,30.8,12.2,0.0,0.0,0.0
1995,17,1.0,2.0,5.9,14.7,17.9,26.8,31.8,30.8,12.4,0.0,0.0,0.0
1995,18,1.0,2.9,5.9,14.7,17.9,26.9,31.8,30.8,11.3,0.0,0.0,0.0
1995,19,1.0,3.2,5.9,14.7,17.9,27.0,31.8,30.8,10.5,0.0,0.0,0.0
1995,20,1.0,3.2,5.9,14.7,17.9,27.2,31.9,30.2,9.4,0.0,0.0,0.0
1995,21,1.0,3.2,5.9,14.7,17.9,28.7,32.0,29.2,8.4,0.0,0.0,0.0
1995,22,1.0,3.2,5.9,14.7,17.9,29.3,32.1,28.4,7.4,0.0,0.0,0.0
1995,23,1.0,3.2,6.0,14.7,17.9,30.6,32.2,27.9,5.5,0.0,0.0,0.0
1995,24,1.0,3.2,6.0,14.7,17.9,31.5,31.9,27.8,2.5,0.0,0.0,0.0
1995,25,1.0,3.2,6.0,15.1,17.9,31.7,31.8,27.9,1.9,0.0,0.0,0.0
1995,26,1.0,4.7,6.1,15.5,17.9,31.8,31.8,28.1,1.2,0.0,0.0,0.0
1995,27,1.0,5.2,6.1,15.8,17.9,31.8,31.6,27.9,0.4,0.0,0.0,0.0
1995,28,0.8,5.2,6.1,16.0,17.9,31.8,31.5,27.5,0.0,0.0,0.0,0.0
1995,29,0.8,5.2,6.2,16.0,,31.8,31.5,27.4,0.0,0.0,0.0,0.0
1995,30,0.0,5.2,6.3,16.1,,31.8,31.6,26.8,0.0,0.0,0.0,0.0
1995,31,0.0,,6.4,16.1,,31.8,,25.7,,0.0,0.0,
1996,01,0.0,0.0,0.2,3.6,9.5,16.9,22.8,20.6,2.0,0.0,0.0,0.0
1996,02,0.0,0.0,0.2,3.6,9.6,17.0,23.4,20.0,0.9,0.0,0.0,0.0
1996,03,0.0,0.0,0.2,3.5,9.6,17.1,23.7,19.4,0.7,0.0,0.0,0.0
1996,04,0.0,0.0,0.2,3.5,9.6,17.2,23.8,18.9,0.0,0.0,0.0,0.0
1996,05,0.0,0.0,0.2,3.4,10.6,18.9,23.7,18.4,0.0,0.0,0.0,0.0
1996,06,0.0,0.0,0.2,3.3,11.1,19.8,23.6,18.1,0.0,0.0,0.0,0.0
1996,07,0.0,0.0,0.1,3.3,11.3,20.1,23.5,17.6,0.0,0.0,0.0,0.0
1996,08,0.0,0.0,0.1,3.2,11.3,20.1,23.4,17.1,0.0,0.0,0.0,0.0
1996,09,0.0,0.0,0.1,3.2,11.3,20.1,23.2,16.6,0.0,0.0,0.0,0.0
1996,10,0.0,0.0,0.1,3.2,11.4,20.1,23.0,16.1,0.0,0.0,0.0,0.0
1996,11,0.0,0.0,0.0,3.2,11.5,20.1,22.9,15.4,0.0,0.0,0.0,0.0
1996,12,0.0,0.0,1.1,3.2,11.5,20.4,22.8,14.2,0.0,0.0,0.0,0.0
1996,13,0.0,0.0,2.8,3.2,11.6,21.4,22.8,13.1,0.0,0.0,0.0,0.0
1996,14,0.0,0.0,3.5,3.2,11.6,21.9,22.6,11.9,0.0,0.0,0.0,0.0
1996,15,0.0,0.0,3.5,3.2,11.6,22.0,22.5,11.2,0.0,0.0,0.0,0.0
1996,16,0.0,0.0,3.5,3.2,11.6,22.1,22.5,10.8,0.0,0.0,0.0,0.0
1996,17,0.0,0.0,3.5,4.3,11.7,22.1,23.2,10.9,0.0,0.0,0.0,0.0
1996,18,0.0,0.0,3.6,4.4,11.7,22.1,23.5,10.8,0.0,0.0,0.0,0.0
1996,19,0.0,0.0,3.6,5.2,11.7,22.1,23.7,10.8,0.0,0.0,0.0,0.0
1996,20,0.0,0.0,3.6,5.8,14.1,22.1,23.7,10.1,0.0,0.0,0.0,0.0
1996,21,0.0,0.0,3.6,5.9,14.6,22.1,23.7,9.3,0.0,0.0,0.0,0.0
1996,22,0.0,0.0,3.6,6.5,15.7,22.1,23.5,8.5,0.0,0.0,0.0,0.0
1996,23,0.0,0.0,3.6,6.6,16.2,22.1,23.4,7.8,0.0,0.0,0.0,0.0
1996,24,0.0,0.0,3.6,6.7,16.3,22.2,23.4,7.8,0.0,0.0,0.0,0.0
1996,25,0.0,0.0,3.6,7.5,16.3,22.2,22.8,7.5,0.0,0.0,0.0,0.0
1996,26,0.0,0.0,3.6,7.9,16.5,22.3,22.5,7.0,0.0,0.0,0.0,0.0
1996,27,0.0,0.2,3.6,7.9,16.7,22.4,22.1,5.2,0.0,0.0,0.0,0.0
1996,28,0.0,0.2,3.6,9.0,16.8,22.4,21.7,4.7,0.0,0.0,0.0,0.0
1996,29,0.0,0.2,3.6,9.3,16.9,22.6,21.4,3.8,0.0,0.0,0.0,0.0
1996,30,0.0,0.2,3.6,9.3,,22.8,21.0,2.7,0.0,0.0,0.0,0.0
1996,31,0.0,,3.6,9.3,,22.8,,2.5,,0.0,0.0,
1997,01,0.0,1.9,6.5,20.2,27.0,25.8,26.5,22.9,0.0,0.0,0.0,0.0
1997,02,0.0,1.9,6.5,22.0,26.7,25.8,26.7,22.6,0.0,0.0,0.0,0.0
1997,03,0.0,1.9,6.5,21.0,26.5,25.9,26.9,22.3,0.0,0.0,0.0,0.0
1997,04,0.0,1.9,6.5,20.7,26.3,25.8,26.9,22.1,0.0,0.0,0.0,0.0
1997,05,0.0,1.9,6.7,20.8,26.0,25.8,26.9,21.4,0.0,0.0,0.0,0.0
1997,06,0.0,1.9,7.5,20.8,25.8,25.8,26.9,20.7,0.0,0.0,0.0,0.0
1997,07,0.0,1.9,8.1,20.8,25.7,25.8,27.1,20.3,0.0,0.0,0.0,0.0
1997,08,0.0,1.9,8.3,20.8,25.7,25.8,27.1,19.9,0.0,0.0,0.0,0.0
1997,09,0.0,1.9,8.5,20.8,25.7,25.9,27.1,19.2,0.0,0.0,0.0,0.0
1997,10,0.0,1.9,8.7,20.8,25.7,25.9,27.5,18.3,0.0,0.0,0.0,0.0
1997,11,0.0,1.9,11.5,20.8,25.7,25.9,27.6,17.1,0.0,0.0,0.0,0.0
1997,12,0.0,1.9,11.9,20.9,25.7,25.9,27.6,16.1,0.0,0.0,0.0,0.0
1997,13,0.0,1.9,12.1,21.0,25.5,25.9,27.8,14.7,0.0,0.0,0.0,0.0
1997,14,0.0,1.9,12.1,21.5,25.5,25.9,27.8,13.2,0.0,0.0,0.0,0.0
1997,15,0.0,1.9,12.1,21.7,25.5,25.9,28.2,11.5,0.0,0.0,0.0,0.0
1997,16,0.0,1.9,12.1,21.7,25.5,25.9,28.8,10.3,0.0,0.0,0.0,0.0
1997,17,0.0,2.2,12.1,21.8,25.4,25.9,28.2,9.3,0.0,0.0,0.0,0.0
1997,18,0.0,4.3,12.2,21.8,25.5,25.9,27.8,8.2,0.0,0.0,0.0,0.0
1997,19,0.0,4.5,12.3,21.8,25.6,25.9,27.4,6.9,0.0,0.0,0.0,0.0
1997,20,0.1,4.7,12.3,22.0,25.6,25.9,27.1,5.6,0.0,0.0,0.0,0.0
1997,21,0.1,4.9,12.3,22.7,25.6,25.9,26.5,3.4,0.0,0.0,0.0,0.0
1997,22,0.1,5.6,14.9,23.0,25.6,25.9,25.7,2.7,0.0,0.0,0.0,0.0
1997,23,0.1,6.1,17.7,24.2,25.6,25.9,25.2,2.7,0.0,0.0,0.0,0.0
1997,24,0.1,6.4,17.9,24.7,25.6,25.9,25.2,2.3,0.0,0.0,0.0,0.0
1997,25,0.1,6.4,18.1,24.9,25.6,25.9,25.2,1.5,0.0,0.0,0.0,0.0
1997,26,0.3,6.4,18.1,27.3,25.6,25.9,25.2,0.9,0.0,0.0,0.0,0.0
1997,27,0.5,6.4,18.5,27.9,25.6,25.9,25.0,0.8,0.0,0.0,0.0,0.0
1997,28,0.5,6.4,19.0,27.8,25.6,25.9,24.1,0.6,0.0,0.0,0.0,0.0
1997,29,0.6,6.5,19.1,27.8,,25.9,23.4,0.1,0.0,0.0,0.0,0.0
1997,30,1.0,6.5,19.8,27.6,,25.9,23.1,0.0,0.0,0.0,0.0,0.0
1997,31,1.8,,20.1,27.4,,25.9,,0.0,,0.0,0.0,
1998,01,0.0,0.0,2.0,4.0,8.2,21.7,26.5,27.1,18.3,0.0,0.0,0.0
1998,02,0.0,0.0,2.0,4.2,9.1,21.7,26.9,26.4,17.4,0.0,0.0,0.0
1998,03,0.0,0.0,2.0,4.4,11.3,21.7,27.0,26.0,16.6,0.0,0.0,0.0
1998,04,0.0,0.0,2.0,4.4,12.2,21.7,27.1,25.7,16.1,0.0,0.0,0.0
1998,05,0.0,0.0,2.0,4.6,12.4,21.7,27.1,25.5,15.8,0.0,0.0,0.0
1998,06,0.0,0.0,2.3,4.6,12.6,21.9,27.2,25.8,15.3,0.0,0.0,0.0
1998,07,0.0,0.0,2.4,4.8,13.5,22.0,27.3,26.2,15.0,0.0,0.0,0.0
1998,08,0.0,0.0,3.1,4.8,15.3,22.1,27.3,26.4,14.7,0.0,0.0,0.0
1998,09,0.0,0.0,3.3,4.8,16.3,22.1,27.4,26.4,14.0,0.0,0.0,0.0
1998,10,0.0,0.0,3.3,5.0,16.3,22.1,27.4,26.2,13.7,0.0,0.0,0.0
1998,11,0.0,0.2,3.3,5.1,16.9,22.2,27.4,25.9,13.6,0.0,0.0,0.0
1998,12,0.0,0.2,3.4,5.3,17.0,22.2,27.5,25.7,13.8,0.0,0.0,0.0
1998,13,0.0,0.2,3.5,6.0,17.2,22.2,27.5,25.7,14.0,0.0,0.0,0.0
1998,14,0.0,0.2,3.5,6.0,17.2,22.3,27.6,25.7,13.4,0.0,0.0,0.0
1998,15,0.0,0.2,3.7,6.4,18.4,22.3,27.7,25.0,12.4,0.0,0.0,0.0
1998,16,0.0,0.2,3.7,6.9,18.5,22.3,27.7,25.0,11.2,0.0,0.0,0.0
1998,17,0.0,0.2,3.7,6.9,19.1,22.3,27.8,24.6,10.1,0.0,0.0,0.0
1998,18,0.0,0.2,3.7,6.9,19.2,22.4,27.9,24.4,9.1,0.0,0.0,0.0
1998,19,0.0,0.2,3.7,8.0,19.3,22.4,28.1,24.0,8.1,0.0,0.0,0.0
1998,20,0.0,0.2,3.7,8.0,19.7,22.4,28.5,23.8,7.0,0.0,0.0,0.0
1998,21,0.0,0.2,3.7,8.0,19.7,22.4,29.2,23.2,5.8,0.0,0.0,0.0
1998,22,0.0,0.3,3.7,8.2,20.8,22.4,29.9,22.4,4.2,0.0,0.0,0.0
1998,23,0.0,0.3,3.7,8.2,20.9,23.2,29.2,22.4,2.3,0.0,0.0,0.0
1998,24,0.0,0.3,3.7,8.2,21.6,23.7,28.4,22.1,1.9,0.0,0.0,0.0
1998,25,0.0,0.3,3.7,8.2,21.6,25.9,28.2,21.5,1.1,0.0,0.0,0.0
1998,26,0.0,0.5,3.8,8.2,21.6,26.1,28.1,21.2,0.0,0.0,0.0,0.0
1998,27,0.0,1.9,3.9,8.2,21.6,26.1,28.0,21.0,0.0,0.0,0.0,0.6
1998,28,0.0,1.9,4.0,8.2,21.7,26.1,27.7,19.8,0.0,0.0,0.0,0.5
1998,29,0.0,1.9,4.0,8.2,,26.2,27.6,19.5,0.0,0.0,0.0,0.5
1998,30,0.0,1.9,4.0,8.2,,26.2,27.5,19.5,0.0,0.0,0.0,0.0
1998,31,0.0,,4.0,8.2,,26.3,,19.0,,0.0,0.0,
1999,01,0.0,0.3,2.7,3.6,9.1,15.1,16.4,17.1,0.6,0.0,0.0,0.0
1999,02,0.0,0.3,2.8,3.6,9.2,15.1,16.4,16.7,0.1,0.0,0.0,0.0
1999,03,0.0,0.3,2.8,3.6,9.3,15.1,16.4,16.7,0.0,0.0,0.0,0.0
1999,04,0.0,0.3,2.9,3.6,9.3,15.1,16.4,16.5,0.1,0.0,0.0,0.0
1999,05,0.0,0.3,2.9,3.6,9.3,15.1,16.4,16.3,0.2,0.0,0.0,0.0
1999,06,0.0,0.3,3.0,3.6,9.3,15.1,16.4,16.3,0.0,0.0,0.0,0.0
1999,07,0.0,0.4,3.0,3.6,9.3,15.1,16.8,16.2,0.0,0.0,0.0,0.0
1999,08,0.0,0.6,3.1,3.6,11.1,15.1,17.5,15.6,0.0,0.0,0.0,0.0
1999,09,0.0,0.6,3.1,3.6,12.2,15.2,17.7,15.2,0.0,0.0,0.0,0.0
1999,10,0.0,0.7,3.2,3.6,13.3,15.6,17.7,14.8,0.0,0.0,0.0,0.0
1999,11,0.0,0.8,3.3,3.6,13.3,15.7,17.9,14.6,0.0,0.0,0.0,0.0
1999,12,0.0,1.1,3.3,3.6,13.5,15.7,17.9,14.2,0.0,0.0,0.0,0.0
1999,13,0.0,1.2,3.3,3.6,13.5,15.7,17.9,13.6,0.0,0.0,0.0,0.0
1999,14,0.0,1.2,3.3,3.6,13.5,15.7,17.9,13.1,0.0,0.0,0.0,0.0
1999,15,0.0,1.2,3.3,3.6,13.4,15.7,17.7,12.9,0.0,0.0,0.0,0.0
1999,16,0.0,1.2,3.3,3.6,13.5,15.7,17.7,12.5,0.0,0.0,0.0,0.0
1999,17,0.0,1.2,3.3,3.7,13.6,15.7,17.6,12.1,0.0,0.0,0.0,0.0
1999,18,0.0,1.3,3.3,3.8,13.8,15.7,17.6,11.5,0.0,0.0,0.0,0.0
1999,19,0.0,1.3,3.3,4.7,13.8,15.7,17.5,10.8,0.0,0.0,0.0,0.0
1999,20,0.0,1.4,3.3,5.8,13.8,15.7,17.3,10.1,0.0,0.0,0.0,0.0
1999,21,0.0,1.4,3.3,7.2,14.2,15.7,17.1,9.3,0.0,0.0,0.0,0.0
1999,22,0.0,1.4,3.3,7.3,14.7,15.8,17.1,8.6,0.0,0.0,0.0,0.0
1999,23,0.0,1.4,3.3,7.4,14.8,15.9,17.5,7.9,0.0,0.0,0.0,0.0
1999,24,0.0,1.7,3.3,8.4,14.8,16.0,17.8,7.2,0.0,0.0,0.0,0.0
1999,25,0.0,1.7,3.6,8.8,14.8,16.0,17.9,6.2,0.0,0.0,0.0,0.0
1999,26,0.3,1.7,3.6,9.1,15.0,16.1,16.7,4.9,0.0,0.0,0.0,0.0
1999,27,0.3,1.7,3.6,9.1,15.1,16.1,16.7,3.5,0.0,0.0,0.0,0.0
1999,28,0.3,1.8,3.6,9.1,15.1,16.1,16.7,2.5,0.0,0.0,0.0,0.0
1999,29,0.3,2.0,3.6,9.1,,16.2,16.7,1.9,0.0,0.0,0.0,0.0
1999,30,0.3,2.3,3.6,9.1,,16.2,16.9,1.4,0.0,0.0,0.0,0.0
1999,31,0.3,,3.6,9.1,,16.2,,1.0,,0.0,0.0,
2000,01,0.0,0.0,0.8,0.8,6.0,12.6,13.9,13.3,0.0,0.0,0.0,0.0
2000,02,0.0,0.0,0.8,0.8,6.0,12.7,14.0,12.8,0.0,0.0,0.0,0.0
2000,03,0.0,0.0,0.8,0.8,6.0,13.2,14.1,12.3,0.0,0.0,0.0,0.0
2000,04,0.0,0.0,0.8,0.8,6.0,13.3,14.0,11.7,0.0,0.0,0.0,0.0
2000,05,0.0,0.0,0.8,0.8,6.0,13.3,13.8,11.0,0.0,0.0,0.0,0.0
2000,06,0.0,0.0,0.8,0.8,6.0,13.8,13.7,10.6,0.0,0.0,0.0,0.0
2000,07,0.0,0.0,0.8,0.8,6.0,13.8,13.6,10.1,0.0,0.0,0.0,0.0
2000,08,0.0,0.1,0.8,0.8,6.0,13.9,13.6,9.7,0.0,0.0,0.0,0.0
2000,09,0.0,0.2,0.8,0.8,6.0,14.2,13.6,9.1,0.0,0.0,0.0,0.0
2000,10,0.0,0.2,0.8,0.8,6.0,14.2,13.6,8.6,0.0,0.0,0.0,0.0
2000,11,0.0,0.2,0.8,0.8,6.1,14.3,13.5,8.6,0.0,0.0,0.0,0.0
2000,12,0.0,0.2,0.8,1.1,6.3,14.3,13.4,8.4,0.0,0.0,0.0,0.0
2000,13,0.0,0.2,0.8,1.1,6.7,14.3,13.4,8.2,0.0,0.0,0.0,0.0
2000,14,0.0,0.2,0.8,1.1,8.5,14.3,14.4,7.7,0.0,0.0,0.0,0.0
2000,15,0.0,0.1,0.8,1.1,9.4,14.3,14.6,7.6,0.0,0.0,0.0,0.0
2000,16,0.0,0.0,0.8,1.4,9.4,14.3,14.7,7.2,0.0,0.0,0.0,0.0
2000,17,0.0,0.0,0.8,2.2,9.5,14.3,14.9,7.2,0.0,0.0,0.0,0.0
2000,18,0.0,0.1,0.8,2.4,9.5,14.3,15.1,6.4,0.0,0.0,0.0,0.0
2000,19,0.0,0.2,0.8,3.2,9.6,14.3,15.3,5.3,0.0,0.0,0.0,0.0
2000,20,0.0,0.6,0.8,3.3,9.6,14.3,15.3,4.1,0.0,0.0,0.0,0.0
2000,21,0.0,0.6,0.8,3.3,10.2,14.3,15.3,2.4,0.0,0.0,0.0,0.0
2000,22,0.0,0.6,0.8,3.3,10.3,14.3,15.3,1.8,0.0,0.0,0.0,0.0
2000,23,0.0,0.7,0.8,3.3,10.4,14.3,15.3,1.0,0.0,0.0,0.0,0.0
2000,24,0.0,0.7,0.8,3.8,10.8,14.3,15.3,0.6,0.0,0.0,0.0,0.0
2000,25,0.0,0.7,0.8,4.6,10.9,14.3,14.9,0.0,0.0,0.0,0.0,0.0
2000,26,0.0,0.7,0.8,5.1,10.9,14.3,14.8,0.0,0.0,0.0,0.0,0.0
2000,27,0.0,0.7,0.8,5.1,11.0,14.3,14.4,0.0,0.0,0.0,0.0,0.0
2000,28,0.0,0.8,0.8,5.1,12.3,14.3,14.2,0.0,0.0,0.0,0.0,0.0
2000,29,0.0,0.8,0.8,5.1,12.4,14.0,14.1,0.0,0.0,0.0,0.0,0.0
2000,30,0.0,0.8,0.8,5.1,,14.0,14.1,0.0,0.0,0.0,0.0,0.0
2000,31,0.0,,0.8,6.0,,13.9,,0.0,,0.0,0.0,
2001,01,0.0,0.9,1.2,1.3,3.9,8.6,9.9,10.6,0.0,0.0,0.0,0.0
2001,02,0.0,0.9,1.2,1.3,4.0,8.7,9.8,10.1,0.0,0.0,0.0,0.0
2001,03,0.0,0.9,1.2,1.3,4.1,8.7,9.7,9.9,0.0,0.0,0.0,0.0
2001,04,0.0,0.9,1.2,1.3,4.1,8.9,9.1,9.7,0.0,0.0,0.0,0.0
2001,05,0.0,0.9,1.2,1.3,4.1,9.3,9.7,9.2,0.0,0.0,0.0,0.0
2001,06,0.0,0.9,1.2,1.3,4.1,10.0,10.4,8.9,0.0,0.0,0.0,0.0
2001,07,0.0,0.9,1.2,1.3,4.1,10.5,10.6,8.4,0.0,0.0,0.0,0.0
2001,08,0.0,0.9,1.2,1.3,4.1,10.5,11.6,7.6,0.0,0.0,0.0,0.0
2001,09,0.0,0.9,1.2,1.4,4.1,10.5,11.6,6.8,0.0,0.0,0.0,0.0
2001,10,0.4,0.9,1.2,1.4,4.4,10.7,12.0,6.0,0.0,0.0,0.0,0.0
2001,11,0.4,0.9,1.2,2.2,5.3,10.7,12.0,5.3,0.0,0.0,0.0,0.0
2001,12,0.4,0.9,1.3,2.4,5.9,10.7,12.2,4.3,0.0,0.0,0.0,0.0
2001,13,0.4,1.0,1.3,2.4,6.3,10.8,12.2,3.7,0.0,0.0,0.0,0.0
2001,14,0.5,1.0,1.3,2.6,6.7,10.8,12.2,2.9,0.0,0.0,0.0,0.0
2001,15,0.4,1.0,1.5,2.6,6.7,10.8,12.1,2.1,0.0,0.0,0.0,0.0
2001,16,0.4,1.0,1.5,2.6,6.8,10.8,12.0,1.1,0.0,0.0,0.0,0.0
2001,17,0.4,1.0,1.5,2.6,6.8,10.8,12.2,0.0,0.0,0.0,0.0,0.0
2001,18,0.4,1.0,1.5,2.7,6.9,10.8,12.4,0.0,0.0,0.0,0.0,0.0
2001,19,0.2,1.2,1.5,2.8,6.9,10.8,12.8,0.0,0.0,0.0,0.0,0.0
2001,20,0.2,1.2,1.5,2.9,7.4,10.8,12.8,0.0,0.0,0.0,0.0,0.0
2001,21,0.2,1.2,1.5,3.0,7.4,10.7,12.9,0.0,0.0,0.0,0.0,0.0
2001,22,0.0,1.2,1.4,3.0,7.7,10.7,12.9,0.0,0.0,0.0,0.0,0.0
2001,23,0.0,1.2,1.4,3.0,7.9,10.6,12.8,0.0,0.0,0.0,0.0,0.0
2001,24,0.0,1.2,1.4,3.0,8.0,10.6,12.8,0.0,0.0,0.0,0.0,0.0
2001,25,0.0,1.2,1.3,3.2,8.3,10.6,12.7,0.0,0.0,0.0,0.0,0.0
2001,26,0.0,1.2,1.3,3.6,8.4,10.5,12.6,0.0,0.0,0.0,0.0,0.0
2001,27,0.3,1.2,1.3,3.7,8.6,10.5,12.3,0.0,0.0,0.0,0.0,0.0
2001,28,0.3,1.2,1.3,3.8,8.6,10.3,11.9,0.0,0.0,0.0,0.0,0.0
2001,29,0.7,1.2,1.3,3.9,,10.3,11.7,0.0,0.0,0.0,0.0,0.0
2001,30,0.8,1.2,1.3,3.9,,10.2,11.2,0.0,0.0,0.0,0.0,0.0
2001,31,0.9,,1.3,3.9,,10.0,,0.0,,0.0,0.0,
2002,01,0.0,0.2,3.8,10.1,11.4,12.5,14.1,12.5,0.0,0.0,0.0,0.0
2002,02,0.0,0.1,4.5,10.2,11.4,12.5,13.8,12.2,0.0,0.0,0.0,0.0
2002,03,0.0,0.0,6.4,10.6,11.4,12.5,13.5,11.9,0.0,0.0,0.0,0.0
2002,04,0.0,0.0,6.6,10.6,11.4,12.5,13.4,11.5,0.0,0.0,0.0,0.0
2002,05,0.0,0.0,6.6,10.7,11.4,12.5,13.4,10.9,0.0,0.0,0.0,0.0
2002,06,0.0,0.0,6.6,10.8,11.4,12.5,13.2,10.3,0.0,0.0,0.0,0.0
2002,07,0.0,0.0,6.6,10.8,11.4,13.2,13.1,9.7,0.0,0.0,0.0,0.0
2002,08,0.0,0.0,6.6,10.8,11.8,13.7,13.0,9.3,0.0,0.0,0.0,0.0
2002,09,0.0,0.0,6.7,10.8,11.8,13.7,13.0,8.6,0.0,0.0,0.0,0.0
2002,10,0.0,0.0,6.9,10.8,11.8,13.7,12.9,8.1,0.0,0.0,0.0,0.0
2002,11,0.0,0.0,6.9,10.8,11.8,13.8,12.8,7.6,0.0,0.0,0.0,0.0
2002,12,0.0,0.0,7.0,10.8,11.8,13.8,12.7,7.3,0.0,0.0,0.0,0.0
